121.48844	53.33265
121.49738	53.32104
121.50035	53.31389
121.5316	53.30765
121.60126	53.26009
121.65987	53.2468
121.67065	53.23694
121.6685	53.19712
121.65304	53.19431
121.64614	53.18047
121.71567	53.14404
121.74326	53.14728
121.77099	53.10823
121.76643	53.09283
121.80917	53.06411
121.77872	53.01899
121.70425	52.99271
121.64798	52.90822
121.59942	52.88991
121.59692	52.87271
121.61347	52.852
121.59438	52.83471
121.5046	52.77852
121.47627	52.77291
121.44067	52.72873
121.37717	52.68738
121.28806	52.66143
121.27498	52.64124
121.23254	52.62863
121.18432	52.59437
121.21632	52.5743
121.26946	52.58259
121.31563	52.56944
121.35443	52.52731
121.39703	52.52274
121.40139	52.50523
121.49197	52.47831
121.51154	52.4554
121.55811	52.45908
121.58331	52.44198
121.64092	52.44128
121.6716	52.41855
121.65141	52.38914
121.70144	52.35146
121.71183	52.31462
121.76215	52.30687
121.83414	52.28142
121.92004	52.2845
121.94073	52.29719
121.9697	52.34247
122.02836	52.3761
122.04033	52.39344
122.03323	52.41161
122.08384	52.42565
122.07321	52.43874
122.12637	52.47453
122.13219	52.5073
122.15891	52.51341
122.17194	52.4864
122.2007	52.46785
122.30334	52.47386
122.33619	52.41146
122.3597	52.41222
122.40048	52.37619
122.40919	52.37264
122.4399	52.39245
122.47701	52.34012
122.47098	52.2948
122.5537	52.28138
122.57912	52.26521
122.67191	52.27536
122.70371	52.25489
122.75593	52.26546
122.7801	52.2513
122.78004	52.2385
122.75726	52.22686
122.76295	52.1771
122.7309	52.15212
122.68372	52.13907
122.62369	52.13524
122.63705	52.10819
122.61747	52.06571
122.64362	52.05777
122.66457	51.98372
122.67699	51.97319
122.71908	51.97739
122.72388	51.92169
122.6992	51.88877
122.71853	51.87672
122.72528	51.83221
122.76495	51.77806
122.74274	51.74235
122.80902	51.65379
122.81369	51.63173
122.84937	51.60535
122.82501	51.58365
122.86703	51.55987
122.87846	51.54109
122.85387	51.52788
122.877	51.50198
122.8477	51.47627
122.86404	51.45372
122.89352	51.44394
122.89594	51.41526
122.95542	51.39291
122.95921	51.34451
122.9942	51.31145
123.06189	51.3193
123.1204	51.2962
123.14616	51.29925
123.18092	51.28285
123.21944	51.27986
123.22411	51.26715
123.27485	51.2501
123.33203	51.27088
123.37073	51.26532
123.40656	51.277
123.43232	51.26922
123.47976	51.29019
123.56039	51.28894
123.58896	51.31061
123.65453	51.31773
123.65295	51.34136
123.6737	51.35017
123.67753	51.3725
123.71086	51.39768
123.78708	51.35976
123.83513	51.36614
123.88299	51.31799
123.91882	51.29927
123.93258	51.31169
123.98707	51.32125
124.06403	51.31909
124.09143	51.34113
124.1546	51.34417
124.1796	51.33694
124.21714	51.34832
124.25745	51.3234
124.26407	51.30668
124.30412	51.28794
124.33186	51.29182
124.34022	51.27023
124.35767	51.27766
124.39242	51.26983
124.42245	51.29951
124.42932	51.35197
124.47036	51.36064
124.48261	51.37877
124.56775	51.3689
124.62483	51.32537
124.64799	51.33439
124.68615	51.33162
124.72216	51.34474
124.74368	51.3554
124.76481	51.38854
124.85721	51.37819
124.87782	51.38657
124.87608	51.40612
124.93506	51.44604
124.90858	51.47846
124.92064	51.49633
124.97605	51.5068
124.99875	51.52769
125.03957	51.52792
125.0648	51.55168
125.05273	51.59869
125.09077	51.65656
125.12032	51.65722
125.1273	51.63241
125.16801	51.63765
125.20697	51.62644
125.22083	51.63894
125.25216	51.62872
125.27466	51.63582
125.30814	51.60829
125.34354	51.62218
125.35986	51.6098
NaN	NaN
125.35986	51.6098
125.37328	51.58447
125.51405	51.49153
125.5359	51.46054
125.56918	51.44647
125.56323	51.42976
125.59984	51.39695
125.61578	51.39532
125.61115	51.38361
125.63389	51.36149
125.69163	51.32863
125.70189	51.3004
125.75329	51.25815
125.75011	51.2248
125.81815	51.21838
125.83308	51.21646
125.84687	51.20919
125.84648	51.19962
125.85567	51.18507
125.85452	51.1732
125.86716	51.16745
125.86869	51.1598
125.87482	51.1529
125.85873	51.14869
125.85873	51.14257
125.86524	51.1395
125.87597	51.1395
125.88515	51.13529
125.89204	51.13453
125.90469	51.13912
125.93455	51.12725
125.9311	51.12381
125.91962	51.12266
125.91924	51.11959
125.92727	51.11653
125.92766	51.11232
125.9334	51.10773
125.94373	51.10658
125.96939	51.12342
125.97552	51.12304
125.98087	51.11653
125.99198	51.11998
125.9939	51.11538
125.97322	51.09586
125.97552	51.09126
125.98432	51.08973
125.98662	51.08667
125.97973	51.08437
125.97514	51.08514
125.97322	51.08169
125.98777	51.0748
126.00002	51.06331
126.00462	51.06561
126.01074	51.06369
126.00423	51.05604
126.00845	51.05221
126.02299	51.05412
126.02491	51.04876
126.01993	51.04378
126.02453	51.04187
126.04176	51.0411
126.05171	51.03881
126.05554	51.03191
126.05056	51.02885
126.03793	51.03498
126.03295	51.02962
126.0427	51.02368
126.0318	51.02158
126.02874	51.01622
126.03142	51.01277
126.0274	51.00798
126.02663	51.00569
126.02797	51.00281
126.03697	50.99803
126.04156	50.98999
126.03927	50.98348
126.04172	50.97649
126.04884	50.97544
126.05917	50.97582
126.063	50.97314
126.06339	50.96701
126.07564	50.96587
126.07372	50.96127
126.06913	50.95936
126.06416	50.95898
126.0506	50.96022
126.0519	50.9494
126.03773	50.94098
126.04041	50.93524
126.04079	50.92873
126.0385	50.92337
126.03008	50.93064
126.02127	50.93179
126.01323	50.92528
126.01247	50.91533
126.01725	50.90978
126.02184	50.90058
126.01419	50.89905
126.00576	50.90058
125.99811	50.90671
125.99198	50.90442
125.99581	50.89599
125.98891	50.89216
125.98815	50.88604
125.99428	50.87378
125.98662	50.86689
125.97284	50.86995
125.97131	50.88987
125.96441	50.89752
125.95752	50.89829
125.95139	50.89523
125.94833	50.88068
125.93838	50.87072
125.93991	50.86689
125.95063	50.86306
125.95226	50.85853
125.93608	50.85158
125.90469	50.8577
125.89166	50.85923
125.88718	50.85405
125.91004	50.84775
125.9177	50.84162
125.91846	50.83396
125.90775	50.82707
125.88401	50.82171
125.8725	50.81595
125.88171	50.80716
125.88185	50.80013
125.85797	50.79031
125.8281	50.79185
125.82504	50.78878
125.82581	50.77883
125.83959	50.76734
125.83653	50.75662
125.82428	50.75509
125.8036	50.76888
125.78369	50.77194
125.77068	50.76581
125.75	50.75126
125.74923	50.74437
125.77527	50.74437
125.78216	50.74437
125.78828	50.74131
125.78898	50.73679
125.77144	50.72752
125.77068	50.72293
125.77527	50.7191
125.79441	50.7191
125.80131	50.70991
125.81738	50.70225
125.81815	50.69459
125.80513	50.68541
125.78216	50.67775
125.78293	50.67009
125.79441	50.6586
125.79563	50.65455
125.78675	50.64635
125.78599	50.63716
125.80666	50.61878
125.80437	50.59428
125.81049	50.59045
125.81049	50.57973
125.81892	50.56594
125.81509	50.55369
125.81815	50.54756
125.81279	50.54374
125.80513	50.54374
125.79365	50.53991
125.78828	50.53302
125.7791	50.52842
125.76608	50.53225
125.75919	50.53072
125.75842	50.52613
125.76531	50.51617
125.76385	50.50823
125.7431	50.50392
125.73392	50.50315
125.73238	50.50775
125.74387	50.51847
125.74004	50.52153
125.72932	50.5223
125.72013	50.51694
125.6895	50.49626
125.67189	50.49549
125.66882	50.4886
125.67419	50.48631
125.69333	50.48478
125.69563	50.48248
125.69027	50.47865
125.66423	50.47788
125.65198	50.47252
125.64126	50.46563
125.63437	50.44878
125.62365	50.44112
125.61369	50.43883
125.60297	50.45108
125.59072	50.45261
125.57999	50.45108
125.57157	50.44648
125.57617	50.44266
125.58536	50.43959
125.58536	50.43653
125.58229	50.43424
125.57157	50.43653
125.56315	50.43883
125.55473	50.43883
125.55396	50.4327
125.56009	50.42274
125.57387	50.40819
125.5731	50.40207
125.56774	50.39901
125.56161	50.39901
125.55319	50.40284
125.54094	50.40973
125.53175	50.41815
125.5218	50.41969
125.51644	50.41279
125.50112	50.40667
125.50802	50.40054
125.51491	50.39977
125.5195	50.39748
125.52869	50.38063
125.51261	50.36608
125.52026	50.36225
125.53558	50.36225
125.54094	50.35689
125.53482	50.35077
125.5172	50.35
125.50648	50.34464
125.50802	50.33928
125.5218	50.32703
125.49959	50.32396
125.49729	50.31937
125.50954	50.31401
125.51184	50.30865
125.50342	50.30635
125.48428	50.30941
125.47815	50.30482
125.47202	50.29563
125.45824	50.29563
125.45288	50.2918
125.45211	50.28721
125.45901	50.27419
125.46054	50.265
125.43833	50.26577
125.4345	50.26347
125.43297	50.25581
125.43909	50.24892
125.43987	50.23743
125.45364	50.2313
125.45671	50.22595
125.44675	50.22441
125.43756	50.22901
125.42608	50.22747
125.42532	50.22212
125.43909	50.21599
125.44063	50.2091
125.4345	50.20221
125.42301	50.20067
125.42149	50.19608
125.40157	50.19302
125.3809	50.19608
125.37477	50.19225
125.37401	50.18689
125.38243	50.18076
